id,date,time,topic,co2,humidity,temp
264572841,2024-12-10,18:22:16,/ttndata/senzory/wifi/co2/69,1075,"81,06","7,76"
264572707,2024-12-10,18:22:11,/ttndata/senzory/wifi/co2/69,1076,"81,08","7,73"
264572695,2024-12-10,18:22:05,/ttndata/senzory/wifi/co2/69,1078,"81,06","7,73"
264572553,2024-12-10,18:21:58,/ttndata/senzory/wifi/co2/69,1078,"81,09","7,71"
264572537,2024-12-10,18:21:53,/ttndata/senzory/wifi/co2/69,1081,"81,12","7,70"
264572513,2024-12-10,18:21:48,/ttndata/senzory/wifi/co2/69,1081,"81,10","7,70"
264572497,2024-12-10,18:21:42,/ttndata/senzory/wifi/co2/69,1083,"81,11","7,72"
264572353,2024-12-10,18:21:36,/ttndata/senzory/wifi/co2/69,1084,"81,16","7,67"
264572234,2024-12-10,18:21:24,/ttndata/senzory/wifi/co2/69,1086,"81,20","7,66"
264572159,2024-12-10,18:21:19,/ttndata/senzory/wifi/co2/69,1086,"81,18","7,69"
264572148,2024-12-10,18:21:14,/ttndata/senzory/wifi/co2/69,1085,"81,27","7,67"
264572129,2024-12-10,18:21:08,/ttndata/senzory/wifi/co2/69,1083,"81,36","7,65"
264572113,2024-12-10,18:21:03,/ttndata/senzory/wifi/co2/69,1082,"81,41","7,66"
264571953,2024-12-10,18:20:50,/ttndata/senzory/wifi/co2/69,1082,"81,50","7,63"
264571940,2024-12-10,18:20:45,/ttndata/senzory/wifi/co2/69,1083,"81,54","7,63"
264571917,2024-12-10,18:20:40,/ttndata/senzory/wifi/co2/69,1083,"81,58","7,64"
264571817,2024-12-10,18:20:33,/ttndata/senzory/wifi/co2/69,1081,"81,71","7,64"
264571742,2024-12-10,18:20:28,/ttndata/senzory/wifi/co2/69,1080,"81,75","7,62"
264571719,2024-12-10,18:20:21,/ttndata/senzory/wifi/co2/69,1083,"81,80","7,61"
264571643,2024-12-10,18:20:16,/ttndata/senzory/wifi/co2/69,1081,"81,86","7,60"
264571549,2024-12-10,18:20:04,/ttndata/senzory/wifi/co2/69,1085,"82,03","7,61"
264571524,2024-12-10,18:19:59,/ttndata/senzory/wifi/co2/69,1084,"82,06","7,57"
264571508,2024-12-10,18:19:54,/ttndata/senzory/wifi/co2/69,1084,"82,13","7,57"
264571372,2024-12-10,18:19:47,/ttndata/senzory/wifi/co2/69,1084,"82,17","7,57"
264571228,2024-12-10,18:19:35,/ttndata/senzory/wifi/co2/69,1083,"82,31","7,54"
264571190,2024-12-10,18:19:30,/ttndata/senzory/wifi/co2/69,1085,"82,39","7,55"
264571180,2024-12-10,18:19:25,/ttndata/senzory/wifi/co2/69,1086,"82,45","7,54"
264571153,2024-12-10,18:19:18,/ttndata/senzory/wifi/co2/69,1088,"82,47","7,51"
264571011,2024-12-10,18:19:13,/ttndata/senzory/wifi/co2/69,1085,"82,54","7,51"
264570928,2024-12-10,18:19:02,/ttndata/senzory/wifi/co2/69,1085,"82,64","7,49"
264570849,2024-12-10,18:18:57,/ttndata/senzory/wifi/co2/69,1084,"82,67","7,46"
264570836,2024-12-10,18:18:52,/ttndata/senzory/wifi/co2/69,1084,"82,73","7,46"
264570698,2024-12-10,18:18:45,/ttndata/senzory/wifi/co2/69,1083,"82,80","7,42"
264570689,2024-12-10,18:18:40,/ttndata/senzory/wifi/co2/69,1083,"82,84","7,44"
264570585,2024-12-10,18:18:33,/ttndata/senzory/wifi/co2/69,1084,"82,90","7,38"
264570507,2024-12-10,18:18:28,/ttndata/senzory/wifi/co2/69,1083,"82,98","7,39"
264570496,2024-12-10,18:18:22,/ttndata/senzory/wifi/co2/69,1082,"83,00","7,39"
264570485,2024-12-10,18:18:17,/ttndata/senzory/wifi/co2/69,1081,"83,01","7,36"
264570458,2024-12-10,18:18:10,/ttndata/senzory/wifi/co2/69,1082,"83,05","7,35"
264570312,2024-12-10,18:17:59,/ttndata/senzory/wifi/co2/69,1082,"83,15","7,30"
264570295,2024-12-10,18:17:54,/ttndata/senzory/wifi/co2/69,1080,"83,20","7,30"
264570279,2024-12-10,18:17:49,/ttndata/senzory/wifi/co2/69,1078,"83,22","7,26"
264570130,2024-12-10,18:17:42,/ttndata/senzory/wifi/co2/69,1080,"83,25","7,26"
264570109,2024-12-10,18:17:37,/ttndata/senzory/wifi/co2/69,1082,"83,28","7,26"
264570062,2024-12-10,18:17:30,/ttndata/senzory/wifi/co2/69,1082,"83,27","7,21"
264569922,2024-12-10,18:17:25,/ttndata/senzory/wifi/co2/69,1082,"83,33","7,20"
264569904,2024-12-10,18:17:20,/ttndata/senzory/wifi/co2/69,1091,"83,38","7,17"
264569893,2024-12-10,18:17:15,/ttndata/senzory/wifi/co2/69,1092,"83,42","7,17"
264569874,2024-12-10,18:17:08,/ttndata/senzory/wifi/co2/69,1091,"83,45","7,13"
264569856,2024-12-10,18:17:01,/ttndata/senzory/wifi/co2/69,1090,"83,46","7,13"
264569774,2024-12-10,18:16:56,/ttndata/senzory/wifi/co2/69,1090,"83,50","7,11"
264569691,2024-12-10,18:16:51,/ttndata/senzory/wifi/co2/69,1094,"83,49","7,06"
264569678,2024-12-10,18:16:46,/ttndata/senzory/wifi/co2/69,1094,"83,53","7,05"
264569666,2024-12-10,18:16:41,/ttndata/senzory/wifi/co2/69,1089,"83,62","7,04"
264569645,2024-12-10,18:16:34,/ttndata/senzory/wifi/co2/69,1088,"83,58","7,02"
264569460,2024-12-10,18:16:27,/ttndata/senzory/wifi/co2/69,1087,"83,60","7,02"
264569437,2024-12-10,18:16:22,/ttndata/senzory/wifi/co2/69,1088,"83,61","6,99"
264569352,2024-12-10,18:16:17,/ttndata/senzory/wifi/co2/69,1090,"83,64","6,93"
264569265,2024-12-10,18:16:12,/ttndata/senzory/wifi/co2/69,1090,"83,63","6,93"
264569225,2024-12-10,18:16:00,/ttndata/senzory/wifi/co2/69,1088,"83,66","6,88"
264569074,2024-12-10,18:15:55,/ttndata/senzory/wifi/co2/69,1090,"83,69","6,87"
264569058,2024-12-10,18:15:50,/ttndata/senzory/wifi/co2/69,1090,"83,66","6,84"
264568923,2024-12-10,18:15:45,/ttndata/senzory/wifi/co2/69,1092,"83,69","6,81"
264568908,2024-12-10,18:15:40,/ttndata/senzory/wifi/co2/69,1092,"83,64","6,79"
264568891,2024-12-10,18:15:35,/ttndata/senzory/wifi/co2/69,1091,"83,64","6,76"
264568854,2024-12-10,18:15:28,/ttndata/senzory/wifi/co2/69,1091,"83,63","6,72"
264568718,2024-12-10,18:15:23,/ttndata/senzory/wifi/co2/69,1091,"83,63","6,67"
264568707,2024-12-10,18:15:18,/ttndata/senzory/wifi/co2/69,1092,"83,65","6,64"
264568691,2024-12-10,18:15:13,/ttndata/senzory/wifi/co2/69,1093,"83,64","6,63"
264568670,2024-12-10,18:15:08,/ttndata/senzory/wifi/co2/69,1093,"83,66","6,61"
264568530,2024-12-10,18:15:02,/ttndata/senzory/wifi/co2/69,1093,"83,62","6,57"
264568519,2024-12-10,18:14:55,/ttndata/senzory/wifi/co2/69,1094,"83,58","6,52"
264568513,2024-12-10,18:14:50,/ttndata/senzory/wifi/co2/69,1093,"83,56","6,50"
264568437,2024-12-10,18:14:45,/ttndata/senzory/wifi/co2/69,1092,"83,54","6,47"
264568361,2024-12-10,18:14:40,/ttndata/senzory/wifi/co2/69,1092,"83,54","6,44"
264568241,2024-12-10,18:14:27,/ttndata/senzory/wifi/co2/69,1091,"83,47","6,37"
264568167,2024-12-10,18:14:22,/ttndata/senzory/wifi/co2/69,1090,"83,42","6,37"
264568141,2024-12-10,18:14:17,/ttndata/senzory/wifi/co2/69,1090,"83,41","6,34"
264568117,2024-12-10,18:14:12,/ttndata/senzory/wifi/co2/69,1090,"83,38","6,32"
264568095,2024-12-10,18:14:07,/ttndata/senzory/wifi/co2/69,1091,"83,34","6,27"
264568088,2024-12-10,18:14:02,/ttndata/senzory/wifi/co2/69,1091,"83,30","6,26"
264567998,2024-12-10,18:13:55,/ttndata/senzory/wifi/co2/69,1093,"83,20","6,18"
264567918,2024-12-10,18:13:50,/ttndata/senzory/wifi/co2/69,1094,"83,12","6,16"
264567901,2024-12-10,18:13:45,/ttndata/senzory/wifi/co2/69,1095,"83,12","6,13"
264567884,2024-12-10,18:13:40,/ttndata/senzory/wifi/co2/69,1095,"83,03","6,08"
264567867,2024-12-10,18:13:35,/ttndata/senzory/wifi/co2/69,1093,"83,00","6,05"
264567754,2024-12-10,18:13:23,/ttndata/senzory/wifi/co2/69,1089,"82,89","6,02"
264567678,2024-12-10,18:13:18,/ttndata/senzory/wifi/co2/69,1088,"82,83","5,98"
264567654,2024-12-10,18:13:13,/ttndata/senzory/wifi/co2/69,1088,"82,69","5,93"
264567634,2024-12-10,18:13:08,/ttndata/senzory/wifi/co2/69,1088,"82,63","5,90"
264567623,2024-12-10,18:13:03,/ttndata/senzory/wifi/co2/69,1087,"82,56","5,85"
264567612,2024-12-10,18:12:58,/ttndata/senzory/wifi/co2/69,1088,"82,47","5,85"
264567466,2024-12-10,18:12:51,/ttndata/senzory/wifi/co2/69,1089,"82,39","5,78"
264567443,2024-12-10,18:12:45,/ttndata/senzory/wifi/co2/69,1089,"82,35","5,77"
264567366,2024-12-10,18:12:40,/ttndata/senzory/wifi/co2/69,1089,"82,30","5,74"
264567294,2024-12-10,18:12:35,/ttndata/senzory/wifi/co2/69,1089,"82,21","5,71"
264567257,2024-12-10,18:12:30,/ttndata/senzory/wifi/co2/69,1088,"82,13","5,68"
264567198,2024-12-10,18:12:18,/ttndata/senzory/wifi/co2/69,1089,"81,88","5,59"
264567170,2024-12-10,18:12:13,/ttndata/senzory/wifi/co2/69,1089,"81,82","5,57"
264566944,2024-12-10,18:11:46,/ttndata/senzory/wifi/co2/69,1091,"81,37","5,41"
264566932,2024-12-10,18:11:41,/ttndata/senzory/wifi/co2/69,1090,"81,32","5,38"
264566791,2024-12-10,18:11:36,/ttndata/senzory/wifi/co2/69,1091,"81,23","5,38"
264566773,2024-12-10,18:11:31,/ttndata/senzory/wifi/co2/69,1092,"81,15","5,34"
264566735,2024-12-10,18:11:26,/ttndata/senzory/wifi/co2/69,1091,"80,96","5,27"
264566650,2024-12-10,18:11:20,/ttndata/senzory/wifi/co2/69,1091,"80,90","5,23"
264566573,2024-12-10,18:11:15,/ttndata/senzory/wifi/co2/69,1089,"80,76","5,22"
264566558,2024-12-10,18:11:09,/ttndata/senzory/wifi/co2/69,1089,"80,74","5,21"
264566493,2024-12-10,18:11:04,/ttndata/senzory/wifi/co2/69,1087,"80,63","5,17"
264566400,2024-12-10,18:10:59,/ttndata/senzory/wifi/co2/69,1086,"80,53","5,14"
264566372,2024-12-10,18:10:52,/ttndata/senzory/wifi/co2/69,1086,"80,43","5,11"
264566228,2024-12-10,18:10:46,/ttndata/senzory/wifi/co2/69,1085,"80,31","5,06"
264566213,2024-12-10,18:10:41,/ttndata/senzory/wifi/co2/69,1087,"80,17","5,04"
264566196,2024-12-10,18:10:36,/ttndata/senzory/wifi/co2/69,1088,"80,13","4,99"
264566186,2024-12-10,18:10:31,/ttndata/senzory/wifi/co2/69,1090,"80,06","4,99"
264566145,2024-12-10,18:10:26,/ttndata/senzory/wifi/co2/69,1090,"79,95","4,96"
264566051,2024-12-10,18:10:19,/ttndata/senzory/wifi/co2/69,1092,"79,87","4,93"
264565966,2024-12-10,18:10:12,/ttndata/senzory/wifi/co2/69,1090,"79,67","4,87"
264565951,2024-12-10,18:10:07,/ttndata/senzory/wifi/co2/69,1090,"79,60","4,87"
264565925,2024-12-10,18:10:02,/ttndata/senzory/wifi/co2/69,1090,"79,48","4,82"
264565911,2024-12-10,18:09:57,/ttndata/senzory/wifi/co2/69,1089,"79,39","4,78"
264565890,2024-12-10,18:09:50,/ttndata/senzory/wifi/co2/69,1089,"79,31","4,79"
264565795,2024-12-10,18:09:38,/ttndata/senzory/wifi/co2/69,1092,"79,04","4,72"
264565717,2024-12-10,18:09:33,/ttndata/senzory/wifi/co2/69,1091,"78,91","4,69"
264565663,2024-12-10,18:09:28,/ttndata/senzory/wifi/co2/69,1089,"78,87","4,69"
264565645,2024-12-10,18:09:23,/ttndata/senzory/wifi/co2/69,1090,"78,70","4,64"
264565511,2024-12-10,18:09:16,/ttndata/senzory/wifi/co2/69,1092,"78,60","4,64"
264565495,2024-12-10,18:09:09,/ttndata/senzory/wifi/co2/69,1090,"78,42","4,57"
264565471,2024-12-10,18:09:04,/ttndata/senzory/wifi/co2/69,1091,"78,31","4,58"
264565326,2024-12-10,18:08:59,/ttndata/senzory/wifi/co2/69,1091,"78,20","4,55"
264565301,2024-12-10,18:08:54,/ttndata/senzory/wifi/co2/69,1088,"78,08","4,53"
264565220,2024-12-10,18:08:47,/ttndata/senzory/wifi/co2/69,1088,"77,97","4,52"
264565142,2024-12-10,18:08:36,/ttndata/senzory/wifi/co2/69,1087,"77,58","4,45"
264565065,2024-12-10,18:08:31,/ttndata/senzory/wifi/co2/69,1086,"77,49","4,46"
264564958,2024-12-10,18:08:26,/ttndata/senzory/wifi/co2/69,1085,"77,38","4,43"
264564929,2024-12-10,18:08:19,/ttndata/senzory/wifi/co2/69,1086,"77,22","4,40"
264564856,2024-12-10,18:08:14,/ttndata/senzory/wifi/co2/69,1087,"77,13","4,39"
264564784,2024-12-10,18:08:07,/ttndata/senzory/wifi/co2/69,1087,"76,90","4,39"
264564769,2024-12-10,18:08:02,/ttndata/senzory/wifi/co2/69,1087,"76,77","4,37"
264564630,2024-12-10,18:07:57,/ttndata/senzory/wifi/co2/69,1088,"76,65","4,35"
264564610,2024-12-10,18:07:52,/ttndata/senzory/wifi/co2/69,1089,"76,53","4,31"
264564580,2024-12-10,18:07:45,/ttndata/senzory/wifi/co2/69,1088,"76,42","4,31"
264564486,2024-12-10,18:07:33,/ttndata/senzory/wifi/co2/69,1088,"76,09","4,29"
264564408,2024-12-10,18:07:28,/ttndata/senzory/wifi/co2/69,1087,"76,00","4,27"
264564391,2024-12-10,18:07:23,/ttndata/senzory/wifi/co2/69,1087,"75,90","4,25"
264564370,2024-12-10,18:07:16,/ttndata/senzory/wifi/co2/69,1088,"75,85","4,25"
264564293,2024-12-10,18:07:11,/ttndata/senzory/wifi/co2/69,1088,"75,76","4,24"
264564059,2024-12-10,18:06:59,/ttndata/senzory/wifi/co2/69,1088,"75,67","4,23"
264564048,2024-12-10,18:06:54,/ttndata/senzory/wifi/co2/69,1088,"75,65","4,22"
264564034,2024-12-10,18:06:49,/ttndata/senzory/wifi/co2/69,1088,"75,65","4,24"
264563955,2024-12-10,18:06:43,/ttndata/senzory/wifi/co2/69,1086,"75,66","4,23"
264563876,2024-12-10,18:06:38,/ttndata/senzory/wifi/co2/69,1090,"75,67","4,21"
264563721,2024-12-10,18:06:31,/ttndata/senzory/wifi/co2/69,1090,"75,73","4,22"
264563698,2024-12-10,18:06:26,/ttndata/senzory/wifi/co2/69,1092,"75,79","4,21"
264563552,2024-12-10,18:06:14,/ttndata/senzory/wifi/co2/69,1092,"75,94","4,20"
264563534,2024-12-10,18:06:09,/ttndata/senzory/wifi/co2/69,1092,"75,99","4,20"
264563518,2024-12-10,18:06:04,/ttndata/senzory/wifi/co2/69,1091,"76,06","4,18"
264563497,2024-12-10,18:05:58,/ttndata/senzory/wifi/co2/69,1091,"76,13","4,20"
264563464,2024-12-10,18:05:53,/ttndata/senzory/wifi/co2/69,1091,"76,15","4,16"
264563424,2024-12-10,18:05:41,/ttndata/senzory/wifi/co2/69,1094,"76,36","4,18"
264563415,2024-12-10,18:05:36,/ttndata/senzory/wifi/co2/69,1094,"76,39","4,15"
264563280,2024-12-10,18:05:31,/ttndata/senzory/wifi/co2/69,1091,"76,48","4,16"
264563266,2024-12-10,18:05:24,/ttndata/senzory/wifi/co2/69,1089,"76,51","4,15"
264563252,2024-12-10,18:05:19,/ttndata/senzory/wifi/co2/69,1089,"76,52","4,14"
264563107,2024-12-10,18:05:13,/ttndata/senzory/wifi/co2/69,1092,"76,66","4,15"
264563086,2024-12-10,18:05:08,/ttndata/senzory/wifi/co2/69,1090,"76,67","4,11"
264563070,2024-12-10,18:05:03,/ttndata/senzory/wifi/co2/69,1088,"76,71","4,13"
264563056,2024-12-10,18:04:58,/ttndata/senzory/wifi/co2/69,1088,"76,78","4,11"
264562923,2024-12-10,18:04:51,/ttndata/senzory/wifi/co2/69,1088,"76,85","4,12"
264562890,2024-12-10,18:04:40,/ttndata/senzory/wifi/co2/69,1087,"76,97","4,10"
264562749,2024-12-10,18:04:34,/ttndata/senzory/wifi/co2/69,1088,"77,00","4,08"
264562710,2024-12-10,18:04:29,/ttndata/senzory/wifi/co2/69,1088,"77,02","4,07"
264562666,2024-12-10,18:04:23,/ttndata/senzory/wifi/co2/69,1088,"77,14","4,06"
264562657,2024-12-10,18:04:18,/ttndata/senzory/wifi/co2/69,1089,"77,15","4,03"
264562521,2024-12-10,18:04:11,/ttndata/senzory/wifi/co2/69,1090,"77,22","4,03"
264562503,2024-12-10,18:04:06,/ttndata/senzory/wifi/co2/69,1088,"77,25","4,02"
264562402,2024-12-10,18:04:01,/ttndata/senzory/wifi/co2/69,1088,"77,27","4,01"
264562323,2024-12-10,18:03:56,/ttndata/senzory/wifi/co2/69,1089,"77,33","4,02"
264562294,2024-12-10,18:03:49,/ttndata/senzory/wifi/co2/69,1088,"77,45","4,00"
264562255,2024-12-10,18:03:43,/ttndata/senzory/wifi/co2/69,1086,"77,50","3,97"
264562182,2024-12-10,18:03:37,/ttndata/senzory/wifi/co2/69,1086,"77,51","3,96"
264562109,2024-12-10,18:03:32,/ttndata/senzory/wifi/co2/69,1086,"77,50","3,93"
264562085,2024-12-10,18:03:27,/ttndata/senzory/wifi/co2/69,1087,"77,57","3,93"
264562008,2024-12-10,18:03:22,/ttndata/senzory/wifi/co2/69,1088,"77,56","3,93"
264561939,2024-12-10,18:03:16,/ttndata/senzory/wifi/co2/69,1086,"77,63","3,88"
264561861,2024-12-10,18:03:09,/ttndata/senzory/wifi/co2/69,1087,"77,64","3,87"
264561777,2024-12-10,18:03:04,/ttndata/senzory/wifi/co2/69,1088,"77,67","3,87"
264561757,2024-12-10,18:02:59,/ttndata/senzory/wifi/co2/69,1095,"77,66","3,83"
264561679,2024-12-10,18:02:54,/ttndata/senzory/wifi/co2/69,1095,"77,69","3,83"
264561602,2024-12-10,18:02:47,/ttndata/senzory/wifi/co2/69,1095,"77,71","3,77"
264561572,2024-12-10,18:02:41,/ttndata/senzory/wifi/co2/69,1095,"77,72","3,79"
264561430,2024-12-10,18:02:35,/ttndata/senzory/wifi/co2/69,1094,"77,77","3,75"
264561404,2024-12-10,18:02:30,/ttndata/senzory/wifi/co2/69,1094,"77,76","3,77"
264561391,2024-12-10,18:02:25,/ttndata/senzory/wifi/co2/69,1095,"77,75","3,74"
264561370,2024-12-10,18:02:20,/ttndata/senzory/wifi/co2/69,1095,"77,75","3,70"
264561224,2024-12-10,18:02:14,/ttndata/senzory/wifi/co2/69,1094,"77,78","3,70"
264561197,2024-12-10,18:02:07,/ttndata/senzory/wifi/co2/69,1096,"77,79","3,67"
264561171,2024-12-10,18:02:02,/ttndata/senzory/wifi/co2/69,1095,"77,76","3,64"
264561149,2024-12-10,18:01:57,/ttndata/senzory/wifi/co2/69,1094,"77,74","3,63"
264561001,2024-12-10,18:01:52,/ttndata/senzory/wifi/co2/69,1095,"77,73","3,59"
264560986,2024-12-10,18:01:47,/ttndata/senzory/wifi/co2/69,1096,"77,73","3,58"
264560892,2024-12-10,18:01:39,/ttndata/senzory/wifi/co2/69,1095,"77,72","3,54"
264560823,2024-12-10,18:01:34,/ttndata/senzory/wifi/co2/69,1095,"77,70","3,53"
264560811,2024-12-10,18:01:29,/ttndata/senzory/wifi/co2/69,1094,"77,67","3,48"
264560738,2024-12-10,18:01:24,/ttndata/senzory/wifi/co2/69,1092,"77,60","3,49"
264560668,2024-12-10,18:01:19,/ttndata/senzory/wifi/co2/69,1092,"77,62","3,46"
264560504,2024-12-10,18:01:05,/ttndata/senzory/wifi/co2/69,1092,"77,54","3,41"
264560489,2024-12-10,18:01:00,/ttndata/senzory/wifi/co2/69,1091,"77,50","3,38"
264560473,2024-12-10,18:00:55,/ttndata/senzory/wifi/co2/69,1093,"77,48","3,36"
264560335,2024-12-10,18:00:50,/ttndata/senzory/wifi/co2/69,1092,"77,40","3,33"
264560236,2024-12-10,18:00:38,/ttndata/senzory/wifi/co2/69,1094,"77,39","3,30"
264560160,2024-12-10,18:00:33,/ttndata/senzory/wifi/co2/69,1093,"77,32","3,26"
264560141,2024-12-10,18:00:28,/ttndata/senzory/wifi/co2/69,1094,"77,30","3,24"
264560067,2024-12-10,18:00:23,/ttndata/senzory/wifi/co2/69,1092,"77,25","3,22"
264559987,2024-12-10,18:00:18,/ttndata/senzory/wifi/co2/69,1092,"77,25","3,20"
264559960,2024-12-10,18:00:13,/ttndata/senzory/wifi/co2/69,1093,"77,15","3,16"
264559874,2024-12-10,18:00:06,/ttndata/senzory/wifi/co2/69,1092,"77,09","3,15"
264559784,2024-12-10,18:00:01,/ttndata/senzory/wifi/co2/69,1092,"77,04","3,10"
264559770,2024-12-10,17:59:56,/ttndata/senzory/wifi/co2/69,1092,"76,96","3,07"
264559692,2024-12-10,17:59:51,/ttndata/senzory/wifi/co2/69,1092,"76,92","3,05"
264559621,2024-12-10,17:59:46,/ttndata/senzory/wifi/co2/69,1090,"76,90","2,99"
264559591,2024-12-10,17:59:34,/ttndata/senzory/wifi/co2/69,1089,"76,75","2,94"
264559576,2024-12-10,17:59:29,/ttndata/senzory/wifi/co2/69,1090,"76,69","2,94"
264559564,2024-12-10,17:59:24,/ttndata/senzory/wifi/co2/69,1088,"76,62","2,91"
264559423,2024-12-10,17:59:19,/ttndata/senzory/wifi/co2/69,1088,"76,51","2,82"
264559407,2024-12-10,17:59:14,/ttndata/senzory/wifi/co2/69,1089,"76,44","2,81"
264559384,2024-12-10,17:59:09,/ttndata/senzory/wifi/co2/69,1090,"76,36","2,77"
264559244,2024-12-10,17:59:02,/ttndata/senzory/wifi/co2/69,1088,"76,27","2,73"
264559222,2024-12-10,17:58:57,/ttndata/senzory/wifi/co2/69,1088,"76,18","2,70"
264559208,2024-12-10,17:58:52,/ttndata/senzory/wifi/co2/69,1088,"76,08","2,71"
264559191,2024-12-10,17:58:47,/ttndata/senzory/wifi/co2/69,1088,"76,00","2,65"
264559037,2024-12-10,17:58:42,/ttndata/senzory/wifi/co2/69,1088,"75,91","2,63"
264559002,2024-12-10,17:58:35,/ttndata/senzory/wifi/co2/69,1087,"75,71","2,57"
264558842,2024-12-10,17:58:28,/ttndata/senzory/wifi/co2/69,1087,"75,59","2,57"
264558819,2024-12-10,17:58:23,/ttndata/senzory/wifi/co2/69,1086,"75,50","2,51"
264558799,2024-12-10,17:58:18,/ttndata/senzory/wifi/co2/69,1086,"75,40","2,47"
264558670,2024-12-10,17:58:13,/ttndata/senzory/wifi/co2/69,1087,"75,30","2,46"
264558656,2024-12-10,17:58:08,/ttndata/senzory/wifi/co2/69,1086,"75,16","2,41"
264558626,2024-12-10,17:58:01,/ttndata/senzory/wifi/co2/69,1087,"74,94","2,36"
264558606,2024-12-10,17:57:55,/ttndata/senzory/wifi/co2/69,1086,"74,84","2,34"
264558581,2024-12-10,17:57:50,/ttndata/senzory/wifi/co2/69,1086,"74,67","2,32"
264558566,2024-12-10,17:57:45,/ttndata/senzory/wifi/co2/69,1086,"74,57","2,28"
264558429,2024-12-10,17:57:39,/ttndata/senzory/wifi/co2/69,1086,"74,44","2,25"
264558422,2024-12-10,17:57:32,/ttndata/senzory/wifi/co2/69,1085,"74,33","2,23"
264558274,2024-12-10,17:57:25,/ttndata/senzory/wifi/co2/69,1085,"74,07","2,17"
264558260,2024-12-10,17:57:20,/ttndata/senzory/wifi/co2/69,1085,"73,93","2,13"
264558251,2024-12-10,17:57:15,/ttndata/senzory/wifi/co2/69,1085,"73,80","2,10"
264558240,2024-12-10,17:57:10,/ttndata/senzory/wifi/co2/69,1086,"73,68","2,09"
264558103,2024-12-10,17:57:05,/ttndata/senzory/wifi/co2/69,1086,"73,54","2,05"
264558075,2024-12-10,17:56:59,/ttndata/senzory/wifi/co2/69,1086,"73,39","2,04"
264558042,2024-12-10,17:56:52,/ttndata/senzory/wifi/co2/69,1086,"73,12","1,98"
264558030,2024-12-10,17:56:47,/ttndata/senzory/wifi/co2/69,1086,"72,99","1,95"
264557888,2024-12-10,17:56:42,/ttndata/senzory/wifi/co2/69,1084,"72,83","1,93"
264557874,2024-12-10,17:56:37,/ttndata/senzory/wifi/co2/69,1085,"72,67","1,92"
264557841,2024-12-10,17:56:30,/ttndata/senzory/wifi/co2/69,1086,"72,53","1,86"
264557697,2024-12-10,17:56:25,/ttndata/senzory/wifi/co2/69,1086,"72,40","1,86"
264557673,2024-12-10,17:56:18,/ttndata/senzory/wifi/co2/69,1086,"72,13","1,80"
264557659,2024-12-10,17:56:13,/ttndata/senzory/wifi/co2/69,1086,"71,98","1,78"
264557632,2024-12-10,17:56:08,/ttndata/senzory/wifi/co2/69,1085,"71,79","1,79"
264557604,2024-12-10,17:56:03,/ttndata/senzory/wifi/co2/69,1086,"71,64","1,75"
264557576,2024-12-10,17:55:57,/ttndata/senzory/wifi/co2/69,1086,"71,51","1,72"
264557559,2024-12-10,17:55:50,/ttndata/senzory/wifi/co2/69,1088,"71,17","1,70"
264557426,2024-12-10,17:55:45,/ttndata/senzory/wifi/co2/69,1088,"71,04","1,67"
264557409,2024-12-10,17:55:40,/ttndata/senzory/wifi/co2/69,1088,"70,87","1,65"
264557399,2024-12-10,17:55:35,/ttndata/senzory/wifi/co2/69,1089,"70,73","1,68"
264557386,2024-12-10,17:55:28,/ttndata/senzory/wifi/co2/69,1087,"70,53","1,63"
264557228,2024-12-10,17:55:16,/ttndata/senzory/wifi/co2/69,1088,"70,08","1,59"
264557215,2024-12-10,17:55:11,/ttndata/senzory/wifi/co2/69,1089,"69,93","1,57"
264557202,2024-12-10,17:55:06,/ttndata/senzory/wifi/co2/69,1087,"69,76","1,58"
264557184,2024-12-10,17:54:59,/ttndata/senzory/wifi/co2/69,1088,"69,60","1,55"
264557050,2024-12-10,17:54:54,/ttndata/senzory/wifi/co2/69,1086,"69,43","1,53"
264557011,2024-12-10,17:54:42,/ttndata/senzory/wifi/co2/69,1083,"68,94","1,49"
264556941,2024-12-10,17:54:37,/ttndata/senzory/wifi/co2/69,1087,"68,83","1,49"
264556862,2024-12-10,17:54:32,/ttndata/senzory/wifi/co2/69,1085,"68,66","1,49"
264556829,2024-12-10,17:54:25,/ttndata/senzory/wifi/co2/69,1086,"68,52","1,49"
264556800,2024-12-10,17:54:20,/ttndata/senzory/wifi/co2/69,1086,"68,41","1,48"
264556762,2024-12-10,17:54:13,/ttndata/senzory/wifi/co2/69,1087,"68,16","1,46"
264556687,2024-12-10,17:54:08,/ttndata/senzory/wifi/co2/69,1086,"68,05","1,46"
264556594,2024-12-10,17:53:56,/ttndata/senzory/wifi/co2/69,1087,"67,85","1,45"
264556577,2024-12-10,17:53:51,/ttndata/senzory/wifi/co2/69,1086,"67,73","1,43"
264556555,2024-12-10,17:53:46,/ttndata/senzory/wifi/co2/69,1085,"67,66","1,45"
264556539,2024-12-10,17:53:39,/ttndata/senzory/wifi/co2/69,1086,"67,50","1,45"
264556528,2024-12-10,17:53:34,/ttndata/senzory/wifi/co2/69,1087,"67,38","1,43"
264556367,2024-12-10,17:53:22,/ttndata/senzory/wifi/co2/69,1088,"67,29","1,44"
264556346,2024-12-10,17:53:17,/ttndata/senzory/wifi/co2/69,1082,"67,26","1,43"
264556199,2024-12-10,17:53:10,/ttndata/senzory/wifi/co2/69,1078,"67,17","1,44"
